region_code, weather_param, year, key, value
UK, Tmax, 1949, MAY, 14.5
UK, Tmax, 1949, JUN, 18.6
UK, Tmax, 1949, JUL, 20.4
UK, Tmax, 1949, AUG, 19.6
UK, Tmax, 1949, SEP, 18.8
UK, Tmax, 1949, OCT, 14.0
UK, Tmax, 1949, NOV, 8.8
UK, Tmax, 1949, DEC, 7.3
UK, Tmax, 1949, WIN, 7.74
UK, Tmax, 1949, SPR, 11.68
UK, Tmax, 1949, SUM, 19.56
UK, Tmax, 1949, AUT, 13.85
UK, Tmax, 1949, ANN, 13.21
UK, Tmax, 1950, JAN, 6.3
UK, Tmax, 1950, FEB, 7.1
UK, Tmax, 1950, MAR, 10.3
UK, Tmax, 1950, APR, 10.2
UK, Tmax, 1950, MAY, 14.3
UK, Tmax, 1950, JUN, 19.1
UK, Tmax, 1950, JUL, 18.6
UK, Tmax, 1950, AUG, 18.4
UK, Tmax, 1950, SEP, 15.0
UK, Tmax, 1950, OCT, 11.9
UK, Tmax, 1950, NOV, 7.5
UK, Tmax, 1950, DEC, 3.0
UK, Tmax, 1950, WIN, 6.91
UK, Tmax, 1950, SPR, 11.60
UK, Tmax, 1950, SUM, 18.70
UK, Tmax, 1950, AUT, 11.47
UK, Tmax, 1950, ANN, 11.83
UK, Tmax, 1951, JAN, 5.4
UK, Tmax, 1951, FEB, 5.3
UK, Tmax, 1951, MAR, 6.3
UK, Tmax, 1951, APR, 9.5
UK, Tmax, 1951, MAY, 12.8
UK, Tmax, 1951, JUN, 17.0
UK, Tmax, 1951, JUL, 19.0
UK, Tmax, 1951, AUG, 17.3
UK, Tmax, 1951, SEP, 16.5
UK, Tmax, 1951, OCT, 12.8
UK, Tmax, 1951, NOV, 10.0
UK, Tmax, 1951, DEC, 7.5
UK, Tmax, 1951, WIN, 4.53
UK, Tmax, 1951, SPR, 9.53
UK, Tmax, 1951, SUM, 17.76
UK, Tmax, 1951, AUT, 13.07
UK, Tmax, 1951, ANN, 11.63
UK, Tmax, 1952, JAN, 4.5
UK, Tmax, 1952, FEB, 5.9
UK, Tmax, 1952, MAR, 8.6
UK, Tmax, 1952, APR, 12.8
UK, Tmax, 1952, MAY, 16.2
UK, Tmax, 1952, JUN, 16.8
UK, Tmax, 1952, JUL, 19.3
UK, Tmax, 1952, AUG, 18.4
UK, Tmax, 1952, SEP, 13.6
UK, Tmax, 1952, OCT, 11.3
UK, Tmax, 1952, NOV, 6.2
UK, Tmax, 1952, DEC, 5.3
UK, Tmax, 1952, WIN, 5.94
UK, Tmax, 1952, SPR, 12.52
UK, Tmax, 1952, SUM, 18.18
UK, Tmax, 1952, AUT, 10.37
UK, Tmax, 1952, ANN, 11.59
UK, Tmax, 1953, JAN, 5.7
UK, Tmax, 1953, FEB, 6.7
UK, Tmax, 1953, MAR, 9.8
UK, Tmax, 1953, APR, 10.3
UK, Tmax, 1953, MAY, 15.7
UK, Tmax, 1953, JUN, 17.1
UK, Tmax, 1953, JUL, 17.9
UK, Tmax, 1953, AUG, 18.8
UK, Tmax, 1953, SEP, 16.6
UK, Tmax, 1953, OCT, 12.7
UK, Tmax, 1953, NOV, 10.1
UK, Tmax, 1953, DEC, 8.5
UK, Tmax, 1953, WIN, 5.88
UK, Tmax, 1953, SPR, 11.95
UK, Tmax, 1953, SUM, 17.97
UK, Tmax, 1953, AUT, 13.15
UK, Tmax, 1953, ANN, 12.54
UK, Tmax, 1954, JAN, 5.1
UK, Tmax, 1954, FEB, 4.6
UK, Tmax, 1954, MAR, 8.0
UK, Tmax, 1954, APR, 11.2
UK, Tmax, 1954, MAY, 14.3
UK, Tmax, 1954, JUN, 15.9
UK, Tmax, 1954, JUL, 16.4
UK, Tmax, 1954, AUG, 16.8
UK, Tmax, 1954, SEP, 15.1
UK, Tmax, 1954, OCT, 13.5
UK, Tmax, 1954, NOV, 9.0
UK, Tmax, 1954, DEC, 8.1
UK, Tmax, 1954, WIN, 6.10
UK, Tmax, 1954, SPR, 11.17
UK, Tmax, 1954, SUM, 16.35
UK, Tmax, 1954, AUT, 12.54
UK, Tmax, 1954, ANN, 11.54
UK, Tmax, 1955, JAN, 4.3
UK, Tmax, 1955, FEB, 3.2
UK, Tmax, 1955, MAR, 6.3
UK, Tmax, 1955, APR, 12.7
UK, Tmax, 1955, MAY, 12.7
UK, Tmax, 1955, JUN, 16.5
UK, Tmax, 1955, JUL, 21.3
UK, Tmax, 1955, AUG, 21.2
UK, Tmax, 1955, SEP, 17.2
UK, Tmax, 1955, OCT, 12.0
UK, Tmax, 1955, NOV, 9.4
UK, Tmax, 1955, DEC, 7.4
UK, Tmax, 1955, WIN, 5.29
UK, Tmax, 1955, SPR, 10.51
UK, Tmax, 1955, SUM, 19.73
UK, Tmax, 1955, AUT, 12.89
UK, Tmax, 1955, ANN, 12.08
UK, Tmax, 1956, JAN, 5.4
UK, Tmax, 1956, FEB, 3.0
UK, Tmax, 1956, MAR, 9.0
UK, Tmax, 1956, APR, 10.3
UK, Tmax, 1956, MAY, 15.4
UK, Tmax, 1956, JUN, 15.9
UK, Tmax, 1956, JUL, 18.0
UK, Tmax, 1956, AUG, 15.9
UK, Tmax, 1956, SEP, 16.4
UK, Tmax, 1956, OCT, 12.1
UK, Tmax, 1956, NOV, 8.4
UK, Tmax, 1956, DEC, 7.6
UK, Tmax, 1956, WIN, 5.32
UK, Tmax, 1956, SPR, 11.56
UK, Tmax, 1956, SUM, 16.60
UK, Tmax, 1956, AUT, 12.29
UK, Tmax, 1956, ANN, 11.47
UK, Tmax, 1957, JAN, 7.5
UK, Tmax, 1957, FEB, 7.0
UK, Tmax, 1957, MAR, 11.2
UK, Tmax, 1957, APR, 11.9
UK, Tmax, 1957, MAY, 13.9
UK, Tmax, 1957, JUN, 19.0
UK, Tmax, 1957, JUL, 18.4
UK, Tmax, 1957, AUG, 17.8
UK, Tmax, 1957, SEP, 14.6
UK, Tmax, 1957, OCT, 13.1
UK, Tmax, 1957, NOV, 8.3
UK, Tmax, 1957, DEC, 6.8
UK, Tmax, 1957, WIN, 7.36
UK, Tmax, 1957, SPR, 12.31
UK, Tmax, 1957, SUM, 18.37
UK, Tmax, 1957, AUT, 12.00
UK, Tmax, 1957, ANN, 12.47
UK, Tmax, 1958, JAN, 5.6
UK, Tmax, 1958, FEB, 6.6
UK, Tmax, 1958, MAR, 5.8
UK, Tmax, 1958, APR, 10.4
UK, Tmax, 1958, MAY, 13.8
UK, Tmax, 1958, JUN, 16.4
UK, Tmax, 1958, JUL, 18.4
UK, Tmax, 1958, AUG, 18.1
UK, Tmax, 1958, SEP, 17.5
UK, Tmax, 1958, OCT, 13.0
UK, Tmax, 1958, NOV, 8.8
UK, Tmax, 1958, DEC, 6.4
UK, Tmax, 1958, WIN, 6.31
UK, Tmax, 1958, SPR, 10.00
UK, Tmax, 1958, SUM, 17.65
UK, Tmax, 1958, AUT, 13.10
UK, Tmax, 1958, ANN, 11.76
UK, Tmax, 1959, JAN, 4.0
UK, Tmax, 1959, FEB, 6.9
UK, Tmax, 1959, MAR, 9.6
UK, Tmax, 1959, APR, 11.9
UK, Tmax, 1959, MAY, 16.3
UK, Tmax, 1959, JUN, 18.2
UK, Tmax, 1959, JUL, 20.1
UK, Tmax, 1959, AUG, 20.2
UK, Tmax, 1959, SEP, 18.8
UK, Tmax, 1959, OCT, 15.4
UK, Tmax, 1959, NOV, 9.2
UK, Tmax, 1959, DEC, 7.5
UK, Tmax, 1959, WIN, 5.72
UK, Tmax, 1959, SPR, 12.61
UK, Tmax, 1959, SUM, 19.52
UK, Tmax, 1959, AUT, 14.49
UK, Tmax, 1959, ANN, 13.21
UK, Tmax, 1960, JAN, 5.8
UK, Tmax, 1960, FEB, 5.8
UK, Tmax, 1960, MAR, 8.1
UK, Tmax, 1960, APR, 12.1
UK, Tmax, 1960, MAY, 16.2
UK, Tmax, 1960, JUN, 19.3
UK, Tmax, 1960, JUL, 17.7
UK, Tmax, 1960, AUG, 17.7
UK, Tmax, 1960, SEP, 15.7
UK, Tmax, 1960, OCT, 12.1
UK, Tmax, 1960, NOV, 9.0
UK, Tmax, 1960, DEC, 5.6
UK, Tmax, 1960, WIN, 6.39
UK, Tmax, 1960, SPR, 12.14
UK, Tmax, 1960, SUM, 18.24
UK, Tmax, 1960, AUT, 12.26
UK, Tmax, 1960, ANN, 12.12
UK, Tmax, 1961, JAN, 5.4
UK, Tmax, 1961, FEB, 8.6
UK, Tmax, 1961, MAR, 11.2
UK, Tmax, 1961, APR, 12.0
UK, Tmax, 1961, MAY, 14.1
UK, Tmax, 1961, JUN, 17.4
UK, Tmax, 1961, JUL, 17.5
UK, Tmax, 1961, AUG, 18.0
UK, Tmax, 1961, SEP, 17.4
UK, Tmax, 1961, OCT, 13.0
UK, Tmax, 1961, NOV, 8.1
UK, Tmax, 1961, DEC, 4.6
UK, Tmax, 1961, WIN, 6.48
UK, Tmax, 1961, SPR, 12.45
UK, Tmax, 1961, SUM, 17.63
UK, Tmax, 1961, AUT, 12.83
UK, Tmax, 1961, ANN, 12.29
UK, Tmax, 1962, JAN, 6.5
UK, Tmax, 1962, FEB, 6.7
UK, Tmax, 1962, MAR, 5.6
UK, Tmax, 1962, APR, 10.6
UK, Tmax, 1962, MAY, 12.9
UK, Tmax, 1962, JUN, 16.9
UK, Tmax, 1962, JUL, 17.2
UK, Tmax, 1962, AUG, 16.7
UK, Tmax, 1962, SEP, 14.8
UK, Tmax, 1962, OCT, 13.1
UK, Tmax, 1962, NOV, 7.5
UK, Tmax, 1962, DEC, 5.0
UK, Tmax, 1962, WIN, 5.88
UK, Tmax, 1962, SPR, 9.68
UK, Tmax, 1962, SUM, 16.94
UK, Tmax, 1962, AUT, 11.82
UK, Tmax, 1962, ANN, 11.15
UK, Tmax, 1963, JAN, 0.9
UK, Tmax, 1963, FEB, 1.9
UK, Tmax, 1963, MAR, 8.4
UK, Tmax, 1963, APR, 10.8
UK, Tmax, 1963, MAY, 13.3
UK, Tmax, 1963, JUN, 17.5
UK, Tmax, 1963, JUL, 17.8
UK, Tmax, 1963, AUG, 16.5
UK, Tmax, 1963, SEP, 15.6
UK, Tmax, 1963, OCT, 13.0
UK, Tmax, 1963, NOV, 9.3
UK, Tmax, 1963, DEC, 5.0
UK, Tmax, 1963, WIN, 2.63
UK, Tmax, 1963, SPR, 10.82
UK, Tmax, 1963, SUM, 17.27
UK, Tmax, 1963, AUT, 12.62
UK, Tmax, 1963, ANN, 10.87
UK, Tmax, 1964, JAN, 5.8
UK, Tmax, 1964, FEB, 6.4
UK, Tmax, 1964, MAR, 6.2
UK, Tmax, 1964, APR, 11.2
UK, Tmax, 1964, MAY, 15.8
UK, Tmax, 1964, JUN, 16.3
UK, Tmax, 1964, JUL, 18.4
UK, Tmax, 1964, AUG, 18.1
UK, Tmax, 1964, SEP, 17.0
UK, Tmax, 1964, OCT, 11.7
UK, Tmax, 1964, NOV, 9.4
UK, Tmax, 1964, DEC, 5.8
UK, Tmax, 1964, WIN, 5.71
UK, Tmax, 1964, SPR, 11.05
UK, Tmax, 1964, SUM, 17.60
UK, Tmax, 1964, AUT, 12.72
UK, Tmax, 1964, ANN, 11.85
UK, Tmax, 1965, JAN, 5.1
UK, Tmax, 1965, FEB, 5.4
UK, Tmax, 1965, MAR, 7.9
UK, Tmax, 1965, APR, 11.1
UK, Tmax, 1965, MAY, 14.0
UK, Tmax, 1965, JUN, 17.0
UK, Tmax, 1965, JUL, 16.2
UK, Tmax, 1965, AUG, 17.5
UK, Tmax, 1965, SEP, 14.7
UK, Tmax, 1965, OCT, 13.4
UK, Tmax, 1965, NOV, 6.4
UK, Tmax, 1965, DEC, 6.2
UK, Tmax, 1965, WIN, 5.44
UK, Tmax, 1965, SPR, 11.00
UK, Tmax, 1965, SUM, 16.91
UK, Tmax, 1965, AUT, 11.54
UK, Tmax, 1965, ANN, 11.28
UK, Tmax, 1966, JAN, 4.4
UK, Tmax, 1966, FEB, 6.4
UK, Tmax, 1966, MAR, 9.0
UK, Tmax, 1966, APR, 9.0
UK, Tmax, 1966, MAY, 14.2
UK, Tmax, 1966, JUN, 17.8
UK, Tmax, 1966, JUL, 17.6
UK, Tmax, 1966, AUG, 17.4
UK, Tmax, 1966, SEP, 16.4
UK, Tmax, 1966, OCT, 12.2
UK, Tmax, 1966, NOV, 7.3
UK, Tmax, 1966, DEC, 7.1
UK, Tmax, 1966, WIN, 5.65
UK, Tmax, 1966, SPR, 10.77
UK, Tmax, 1966, SUM, 17.59
UK, Tmax, 1966, AUT, 11.98
UK, Tmax, 1966, ANN, 11.60
UK, Tmax, 1967, JAN, 6.1
UK, Tmax, 1967, FEB, 7.3
UK, Tmax, 1967, MAR, 9.0
UK, Tmax, 1967, APR, 10.6
UK, Tmax, 1967, MAY, 12.7
UK, Tmax, 1967, JUN, 17.4
UK, Tmax, 1967, JUL, 19.0
UK, Tmax, 1967, AUG, 18.2
UK, Tmax, 1967, SEP, 16.0
UK, Tmax, 1967, OCT, 12.3
UK, Tmax, 1967, NOV, 8.0
UK, Tmax, 1967, DEC, 6.3
UK, Tmax, 1967, WIN, 6.82
UK, Tmax, 1967, SPR, 10.76
UK, Tmax, 1967, SUM, 18.21
UK, Tmax, 1967, AUT, 12.10
UK, Tmax, 1967, ANN, 11.94
UK, Tmax, 1968, JAN, 6.2
UK, Tmax, 1968, FEB, 4.0
UK, Tmax, 1968, MAR, 8.7
UK, Tmax, 1968, APR, 11.2
UK, Tmax, 1968, MAY, 12.4
UK, Tmax, 1968, JUN, 17.8
UK, Tmax, 1968, JUL, 17.4
UK, Tmax, 1968, AUG, 18.1
UK, Tmax, 1968, SEP, 16.0
UK, Tmax, 1968, OCT, 13.9
UK, Tmax, 1968, NOV, 8.0
UK, Tmax, 1968, DEC, 5.1
UK, Tmax, 1968, WIN, 5.55
UK, Tmax, 1968, SPR, 10.78
UK, Tmax, 1968, SUM, 17.76
UK, Tmax, 1968, AUT, 12.65
UK, Tmax, 1968, ANN, 11.59
UK, Tmax, 1969, JAN, 6.9
UK, Tmax, 1969, FEB, 2.9
UK, Tmax, 1969, MAR, 5.6
UK, Tmax, 1969, APR, 10.7
UK, Tmax, 1969, MAY, 13.5
UK, Tmax, 1969, JUN, 17.5
UK, Tmax, 1969, JUL, 19.5
UK, Tmax, 1969, AUG, 18.8
UK, Tmax, 1969, SEP, 16.3
UK, Tmax, 1969, OCT, 15.2
UK, Tmax, 1969, NOV, 7.1
UK, Tmax, 1969, DEC, 5.4
UK, Tmax, 1969, WIN, 5.03
UK, Tmax, 1969, SPR, 9.92
UK, Tmax, 1969, SUM, 18.63
UK, Tmax, 1969, AUT, 12.87
UK, Tmax, 1969, ANN, 11.67
UK, Tmax, 1970, JAN, 5.5
UK, Tmax, 1970, FEB, 5.0
UK, Tmax, 1970, MAR, 6.4
UK, Tmax, 1970, APR, 9.2
UK, Tmax, 1970, MAY, 15.5
UK, Tmax, 1970, JUN, 19.7
UK, Tmax, 1970, JUL, 17.2
UK, Tmax, 1970, AUG, 18.8
UK, Tmax, 1970, SEP, 16.6
UK, Tmax, 1970, OCT, 12.9
UK, Tmax, 1970, NOV, 9.1
UK, Tmax, 1970, DEC, 6.2
UK, Tmax, 1970, WIN, 5.30
UK, Tmax, 1970, SPR, 10.37
UK, Tmax, 1970, SUM, 18.53
UK, Tmax, 1970, AUT, 12.89
UK, Tmax, 1970, ANN, 11.87
UK, Tmax, 1971, JAN, 6.4
UK, Tmax, 1971, FEB, 7.1
UK, Tmax, 1971, MAR, 7.7
UK, Tmax, 1971, APR, 10.6
UK, Tmax, 1971, MAY, 15.0
UK, Tmax, 1971, JUN, 15.0
UK, Tmax, 1971, JUL, 19.8
UK, Tmax, 1971, AUG, 18.0
UK, Tmax, 1971, SEP, 17.6
UK, Tmax, 1971, OCT, 14.1
UK, Tmax, 1971, NOV, 8.6
UK, Tmax, 1971, DEC, 8.4
UK, Tmax, 1971, WIN, 6.55
UK, Tmax, 1971, SPR, 11.10
UK, Tmax, 1971, SUM, 17.63
UK, Tmax, 1971, AUT, 13.43
UK, Tmax, 1971, ANN, 12.39
UK, Tmax, 1972, JAN, 5.4
UK, Tmax, 1972, FEB, 6.0
UK, Tmax, 1972, MAR, 9.2
UK, Tmax, 1972, APR, 10.9
UK, Tmax, 1972, MAY, 13.2
UK, Tmax, 1972, JUN, 14.5
UK, Tmax, 1972, JUL, 18.4
UK, Tmax, 1972, AUG, 17.7
UK, Tmax, 1972, SEP, 14.9
UK, Tmax, 1972, OCT, 13.2
UK, Tmax, 1972, NOV, 8.3
UK, Tmax, 1972, DEC, 7.6
UK, Tmax, 1972, WIN, 6.62
UK, Tmax, 1972, SPR, 11.11
UK, Tmax, 1972, SUM, 16.91
UK, Tmax, 1972, AUT, 12.14
UK, Tmax, 1972, ANN, 11.64
UK, Tmax, 1973, JAN, 6.3
UK, Tmax, 1973, FEB, 6.5
UK, Tmax, 1973, MAR, 9.5
UK, Tmax, 1973, APR, 9.8
UK, Tmax, 1973, MAY, 13.9
UK, Tmax, 1973, JUN, 18.0
UK, Tmax, 1973, JUL, 18.4
UK, Tmax, 1973, AUG, 19.2
UK, Tmax, 1973, SEP, 16.6
UK, Tmax, 1973, OCT, 11.8
UK, Tmax, 1973, NOV, 8.3
UK, Tmax, 1973, DEC, 7.0
UK, Tmax, 1973, WIN, 6.82
UK, Tmax, 1973, SPR, 11.09
UK, Tmax, 1973, SUM, 18.54
UK, Tmax, 1973, AUT, 12.21
UK, Tmax, 1973, ANN, 12.14
UK, Tmax, 1974, JAN, 7.9
UK, Tmax, 1974, FEB, 7.3
UK, Tmax, 1974, MAR, 8.0
UK, Tmax, 1974, APR, 11.8
UK, Tmax, 1974, MAY, 14.1
UK, Tmax, 1974, JUN, 16.7
UK, Tmax, 1974, JUL, 17.3
UK, Tmax, 1974, AUG, 18.0
UK, Tmax, 1974, SEP, 14.3
UK, Tmax, 1974, OCT, 9.8
UK, Tmax, 1974, NOV, 8.4
UK, Tmax, 1974, DEC, 9.0
UK, Tmax, 1974, WIN, 7.40
UK, Tmax, 1974, SPR, 11.29
UK, Tmax, 1974, SUM, 17.32
UK, Tmax, 1974, AUT, 10.82
UK, Tmax, 1974, ANN, 11.91
UK, Tmax, 1975, JAN, 8.1
UK, Tmax, 1975, FEB, 6.8
UK, Tmax, 1975, MAR, 6.9
UK, Tmax, 1975, APR, 10.7
UK, Tmax, 1975, MAY, 12.9
UK, Tmax, 1975, JUN, 18.3
UK, Tmax, 1975, JUL, 19.8
UK, Tmax, 1975, AUG, 21.5
UK, Tmax, 1975, SEP, 15.8
UK, Tmax, 1975, OCT, 12.7
UK, Tmax, 1975, NOV, 8.6
UK, Tmax, 1975, DEC, 7.3
UK, Tmax, 1975, WIN, 8.05
UK, Tmax, 1975, SPR, 10.20
UK, Tmax, 1975, SUM, 19.91
UK, Tmax, 1975, AUT, 12.32
UK, Tmax, 1975, ANN, 12.50
UK, Tmax, 1976, JAN, 7.1
UK, Tmax, 1976, FEB, 6.4
UK, Tmax, 1976, MAR, 7.2
UK, Tmax, 1976, APR, 11.0
UK, Tmax, 1976, MAY, 14.5
UK, Tmax, 1976, JUN, 19.9
UK, Tmax, 1976, JUL, 21.6
UK, Tmax, 1976, AUG, 21.4
UK, Tmax, 1976, SEP, 15.5
UK, Tmax, 1976, OCT, 12.3
UK, Tmax, 1976, NOV, 8.2
UK, Tmax, 1976, DEC, 3.8
UK, Tmax, 1976, WIN, 6.96
UK, Tmax, 1976, SPR, 10.92
UK, Tmax, 1976, SUM, 20.96
UK, Tmax, 1976, AUT, 12.01
UK, Tmax, 1976, ANN, 12.43
UK, Tmax, 1977, JAN, 4.5
UK, Tmax, 1977, FEB, 6.3
UK, Tmax, 1977, MAR, 8.9
UK, Tmax, 1977, APR, 9.6
UK, Tmax, 1977, MAY, 13.8
UK, Tmax, 1977, JUN, 15.4
UK, Tmax, 1977, JUL, 18.9
UK, Tmax, 1977, AUG, 18.1
UK, Tmax, 1977, SEP, 15.2
UK, Tmax, 1977, OCT, 13.8
UK, Tmax, 1977, NOV, 7.9
UK, Tmax, 1977, DEC, 7.5
UK, Tmax, 1977, WIN, 4.81
UK, Tmax, 1977, SPR, 10.81
UK, Tmax, 1977, SUM, 17.46
UK, Tmax, 1977, AUT, 12.33
UK, Tmax, 1977, ANN, 11.70
UK, Tmax, 1978, JAN, 5.0
UK, Tmax, 1978, FEB, 4.2
UK, Tmax, 1978, MAR, 8.8
UK, Tmax, 1978, APR, 8.9
UK, Tmax, 1978, MAY, 15.1
UK, Tmax, 1978, JUN, 16.5
UK, Tmax, 1978, JUL, 17.1
UK, Tmax, 1978, AUG, 17.3
UK, Tmax, 1978, SEP, 16.1
UK, Tmax, 1978, OCT, 14.0
UK, Tmax, 1978, NOV, 10.3
UK, Tmax, 1978, DEC, 5.7
UK, Tmax, 1978, WIN, 5.61
UK, Tmax, 1978, SPR, 10.95
UK, Tmax, 1978, SUM, 16.95
UK, Tmax, 1978, AUT, 13.45
UK, Tmax, 1978, ANN, 11.61
UK, Tmax, 1979, JAN, 2.6
UK, Tmax, 1979, FEB, 3.2
UK, Tmax, 1979, MAR, 6.4
UK, Tmax, 1979, APR, 9.9
UK, Tmax, 1979, MAY, 12.5
UK, Tmax, 1979, JUN, 16.8
UK, Tmax, 1979, JUL, 18.5
UK, Tmax, 1979, AUG, 17.3
UK, Tmax, 1979, SEP, 15.9
UK, Tmax, 1979, OCT, 13.4
UK, Tmax, 1979, NOV, 8.8
UK, Tmax, 1979, DEC, 7.0
UK, Tmax, 1979, WIN, 3.86
UK, Tmax, 1979, SPR, 9.60
UK, Tmax, 1979, SUM, 17.55
UK, Tmax, 1979, AUT, 12.72
UK, Tmax, 1979, ANN, 11.08
UK, Tmax, 1980, JAN, 4.3
UK, Tmax, 1980, FEB, 7.3
UK, Tmax, 1980, MAR, 6.7
UK, Tmax, 1980, APR, 12.0
UK, Tmax, 1980, MAY, 15.1
UK, Tmax, 1980, JUN, 16.5
UK, Tmax, 1980, JUL, 17.1
UK, Tmax, 1980, AUG, 18.2
UK, Tmax, 1980, SEP, 16.7
UK, Tmax, 1980, OCT, 11.1
UK, Tmax, 1980, NOV, 8.1
UK, Tmax, 1980, DEC, 7.6
UK, Tmax, 1980, WIN, 6.18
UK, Tmax, 1980, SPR, 11.24
UK, Tmax, 1980, SUM, 17.26
UK, Tmax, 1980, AUT, 11.95
UK, Tmax, 1980, ANN, 11.72
UK, Tmax, 1981, JAN, 6.7
UK, Tmax, 1981, FEB, 5.5
UK, Tmax, 1981, MAR, 9.2
UK, Tmax, 1981, APR, 10.9
UK, Tmax, 1981, MAY, 14.3
UK, Tmax, 1981, JUN, 15.8
UK, Tmax, 1981, JUL, 17.9
UK, Tmax, 1981, AUG, 19.2
UK, Tmax, 1981, SEP, 17.1
UK, Tmax, 1981, OCT, 10.2
UK, Tmax, 1981, NOV, 9.4
UK, Tmax, 1981, DEC, 2.9
UK, Tmax, 1981, WIN, 6.61
UK, Tmax, 1981, SPR, 11.47
UK, Tmax, 1981, SUM, 17.65
UK, Tmax, 1981, AUT, 12.24
UK, Tmax, 1981, ANN, 11.63
UK, Tmax, 1982, JAN, 5.1
UK, Tmax, 1982, FEB, 7.1
UK, Tmax, 1982, MAR, 8.6
UK, Tmax, 1982, APR, 11.9
UK, Tmax, 1982, MAY, 15.1
UK, Tmax, 1982, JUN, 17.7
UK, Tmax, 1982, JUL, 19.5
UK, Tmax, 1982, AUG, 18.2
UK, Tmax, 1982, SEP, 16.7
UK, Tmax, 1982, OCT, 12.2
UK, Tmax, 1982, NOV, 9.2
UK, Tmax, 1982, DEC, 6.4
UK, Tmax, 1982, WIN, 4.95
UK, Tmax, 1982, SPR, 11.86
UK, Tmax, 1982, SUM, 18.47
UK, Tmax, 1982, AUT, 12.68
UK, Tmax, 1982, ANN, 12.32
UK, Tmax, 1983, JAN, 8.1
UK, Tmax, 1983, FEB, 4.1
UK, Tmax, 1983, MAR, 8.6
UK, Tmax, 1983, APR, 9.4
UK, Tmax, 1983, MAY, 12.5
UK, Tmax, 1983, JUN, 16.8
UK, Tmax, 1983, JUL, 22.2
UK, Tmax, 1983, AUG, 20.6
UK, Tmax, 1983, SEP, 15.5
UK, Tmax, 1983, OCT, 12.5
UK, Tmax, 1983, NOV, 9.3
UK, Tmax, 1983, DEC, 7.9
UK, Tmax, 1983, WIN, 6.28
UK, Tmax, 1983, SPR, 10.14
UK, Tmax, 1983, SUM, 19.91
UK, Tmax, 1983, AUT, 12.45
UK, Tmax, 1983, ANN, 12.35
UK, Tmax, 1984, JAN, 5.2
UK, Tmax, 1984, FEB, 5.9
UK, Tmax, 1984, MAR, 6.8
UK, Tmax, 1984, APR, 12.1
UK, Tmax, 1984, MAY, 13.6
UK, Tmax, 1984, JUN, 17.4
UK, Tmax, 1984, JUL, 20.3
UK, Tmax, 1984, AUG, 20.6
UK, Tmax, 1984, SEP, 15.4
UK, Tmax, 1984, OCT, 13.2
UK, Tmax, 1984, NOV, 9.3
UK, Tmax, 1984, DEC, 7.5
UK, Tmax, 1984, WIN, 6.34
UK, Tmax, 1984, SPR, 10.80
UK, Tmax, 1984, SUM, 19.46
UK, Tmax, 1984, AUT, 12.63
UK, Tmax, 1984, ANN, 12.29
UK, Tmax, 1985, JAN, 3.2
UK, Tmax, 1985, FEB, 5.1
UK, Tmax, 1985, MAR, 7.2
UK, Tmax, 1985, APR, 10.9
UK, Tmax, 1985, MAY, 13.7
UK, Tmax, 1985, JUN, 15.5
UK, Tmax, 1985, JUL, 18.4
UK, Tmax, 1985, AUG, 16.7
UK, Tmax, 1985, SEP, 16.5
UK, Tmax, 1985, OCT, 13.3
UK, Tmax, 1985, NOV, 6.2
UK, Tmax, 1985, DEC, 7.7
UK, Tmax, 1985, WIN, 5.26
UK, Tmax, 1985, SPR, 10.59
UK, Tmax, 1985, SUM, 16.90
UK, Tmax, 1985, AUT, 12.04
UK, Tmax, 1985, ANN, 11.24
UK, Tmax, 1986, JAN, 5.2
UK, Tmax, 1986, FEB, 1.4
UK, Tmax, 1986, MAR, 7.7
UK, Tmax, 1986, APR, 8.4
UK, Tmax, 1986, MAY, 13.6
UK, Tmax, 1986, JUN, 17.8
UK, Tmax, 1986, JUL, 18.2
UK, Tmax, 1986, AUG, 16.0
UK, Tmax, 1986, SEP, 14.8
UK, Tmax, 1986, OCT, 13.1
UK, Tmax, 1986, NOV, 9.9
UK, Tmax, 1986, DEC, 7.6
UK, Tmax, 1986, WIN, 4.87
UK, Tmax, 1986, SPR, 9.93
UK, Tmax, 1986, SUM, 17.33
UK, Tmax, 1986, AUT, 12.59
UK, Tmax, 1986, ANN, 11.20
UK, Tmax, 1987, JAN, 3.1
UK, Tmax, 1987, FEB, 6.1
UK, Tmax, 1987, MAR, 6.5
UK, Tmax, 1987, APR, 12.9
UK, Tmax, 1987, MAY, 13.2
UK, Tmax, 1987, JUN, 15.1
UK, Tmax, 1987, JUL, 18.4
UK, Tmax, 1987, AUG, 18.1
UK, Tmax, 1987, SEP, 16.1
UK, Tmax, 1987, OCT, 11.8
UK, Tmax, 1987, NOV, 8.2
UK, Tmax, 1987, DEC, 7.3
UK, Tmax, 1987, WIN, 5.59
UK, Tmax, 1987, SPR, 10.86
UK, Tmax, 1987, SUM, 17.21
UK, Tmax, 1987, AUT, 12.02
UK, Tmax, 1987, ANN, 11.43
UK, Tmax, 1988, JAN, 6.7
UK, Tmax, 1988, FEB, 6.8
UK, Tmax, 1988, MAR, 8.2
UK, Tmax, 1988, APR, 11.0
UK, Tmax, 1988, MAY, 15.0
UK, Tmax, 1988, JUN, 17.7
UK, Tmax, 1988, JUL, 16.9
UK, Tmax, 1988, AUG, 17.9
